nm;bby70;bby72;bby74;bby76;bby78;bby80;bby82;bby84;bby86;bby88;bby90;LHCII;PSII core;PSI maize;C2S2M2;GoodFig2A;OffSetFig2B;ScatFig2C;DegrFig2D;a/b_9_F5;
659.6;0.909005;0.91107;0.91477;0.918275;0.92105;0.9241;0.927145;0.9306;0.934315;0.93808;0.941355;0.94512363;0.874028279;0.873608056;0.91965714;0.835486667;0.855486667;0.846051737;0.77957995;0.889910133;
660;0.924;0.92571;0.929195;0.93247;0.935435;0.938285;0.94129;0.944295;0.947845;0.951355;0.95449;0.956129113;0.894289037;0.893400896;0.934258474;0.850046667;0.870046667;0.860535409;0.7926715;0.908997292;
660.4;0.937865;0.939885;0.942765;0.94623;0.948765;0.9516;0.95454;0.957015;0.96033;0.963555;0.96641;0.965967297;0.913356185;0.911978134;0.947745886;0.863633333;0.883633333;0.87404584;0.805247512;0.926867878;
660.8;0.950735;0.95235;0.95496;0.95819;0.960875;0.963175;0.96587;0.96839;0.971435;0.974095;0.976465;0.974847372;0.930617616;0.929060056;0.960012785;0.875853333;0.895853333;0.886189697;0.816323773;0.942851712;
661.2;0.962485;0.964055;0.966655;0.9693;0.97169;0.973745;0.97605;0.97817;0.98087;0.9831;0.98487;0.982799941;0.946287568;0.944678802;0.970804708;0.88692;0.90692;0.897180313;0.826638743;0.957268709;
661.6;0.9727;0.97402;0.97617;0.97891;0.980845;0.982485;0.984225;0.986305;0.98879;0.990445;0.99179;0.989219169;0.960213013;0.958544611;0.980021656;0.896563333;0.916563333;0.906747687;0.834484251;0.970010018;
662;0.981405;0.98287;0.98478;0.98667;0.9884;0.98982;0.991185;0.99272;0.994425;0.99568;0.99666;0.994258385;0.972149109;0.970772257;0.987745212;0.904576667;0.924576667;0.914685153;0.842453857;0.980105842;
662.4;0.98859;0.98951;0.991125;0.99266;0.99396;0.994975;0.99602;0.9968;0.998195;0.99889;0.9989;0.99793091;0.982126461;0.980866741;0.993496431;0.910713333;0.930713333;0.920746043;0.848242718;0.988802002;
662.8;0.99398;0.994695;0.996195;0.99726;0.99825;0.99841;0.99878;0.999475;1;1;1;0.99940304;0.989655383;0.988805624;0.997294786;0.915286667;0.935286667;0.925243693;0.852102564;0.995264622;
663.2;0.997975;0.99817;0.99916;0.999535;0.999955;1;1;1;0.999905;0.99911;0.99825;0.999746584;0.995470405;0.994650877;0.999465804;0.918076667;0.938076667;0.9279581;0.855058289;0.998693814;
663.6;0.99963;1;1;1;0.999965;0.999345;0.99846;0.99815;0.997385;0.996305;0.99478;0.998002673;0.998959417;0.998387366;1;0.918816667;0.938816667;0.928622598;0.855822151;1;
664;1;0.99962;0.99932;0.998655;0.99837;0.99656;0.995605;0.994355;0.993035;0.990975;0.988515;0.994199461;1;1;0.997626093;0.917833333;0.937833333;0.927563853;0.855389207;0.999553189;
664.4;0.99803;0.997455;0.99621;0.994665;0.994205;0.99237;0.990755;0.98885;0.986625;0.983785;0.981065;0.988637037;0.998194283;0.999097117;0.993098794;0.91492;0.93492;0.9245752;0.852346622;0.9971891;
664.8;0.993855;0.99292;0.991415;0.989385;0.98825;0.985475;0.98311;0.980425;0.978045;0.97439;0.970525;0.981161453;0.99470527;0.996038787;0.987242312;0.909863333;0.929863333;0.919443304;0.848040515;0.991213736;
665.2;0.987685;0.98631;0.984175;0.98159;0.9797;0.97645;0.973365;0.970525;0.967075;0.96242;0.958335;0.971911507;0.98855359;0.990780365;0.97882113;0.9028;0.9228;0.912304832;0.84225167;0.983730541;
665.6;0.979475;0.977815;0.975115;0.972;0.96902;0.965515;0.962095;0.9582;0.95384;0.9488;0.94348;0.960313189;0.980534982;0.982909338;0.968643932;0.893776667;0.913776667;0.90320645;0.834132215;0.973887136;
666;0.969465;0.96717;0.963815;0.960675;0.957355;0.952795;0.948535;0.944055;0.93919;0.93324;0.92757;0.947295536;0.970404603;0.97346898;0.956396242;0.882866667;0.902866667;0.892221491;0.824576244;0.962093817;
666.4;0.957675;0.955035;0.95138;0.947035;0.943455;0.938205;0.933315;0.92803;0.922655;0.915875;0.90944;0.932487299;0.957580951;0.961526352;0.94211437;0.87058;0.89058;0.879859956;0.812928169;0.94789724;
666.8;0.94359;0.94052;0.936065;0.931205;0.927035;0.921155;0.915575;0.90998;0.904065;0.896485;0.889555;0.916102409;0.942982188;0.947515559;0.926292523;0.85609;0.87609;0.865295177;0.800321237;0.931793686;
667.2;0.927825;0.92424;0.919455;0.9142;0.909545;0.90289;0.896885;0.890235;0.884005;0.8757;0.868215;0.899300824;0.926547102;0.931706758;0.908600449;0.840203333;0.860203333;0.849333821;0.785687931;0.914216412;
667.6;0.910395;0.90645;0.90111;0.89512;0.890155;0.88287;0.87639;0.86922;0.862265;0.85359;0.845135;0.880064412;0.910754729;0.913961673;0.890841818;0.822466667;0.842466667;0.831522555;0.769867489;0.894037644;
668;0.891025;0.88668;0.88086;0.874305;0.868865;0.861575;0.854345;0.846365;0.83872;0.8298;0.821005;0.85914989;0.891718186;0.894651457;0.870183224;0.803316667;0.823316667;0.812298045;0.752877991;0.872887207;
668.4;0.87114;0.866355;0.859965;0.85259;0.846905;0.838785;0.83127;0.822935;0.814705;0.80511;0.795635;0.836939828;0.870141397;0.873576513;0.848091225;0.782703333;0.802703333;0.791610291;0.734232819;0.849889008;
668.8;0.84861;0.843755;0.83698;0.8294;0.82297;0.814665;0.806515;0.797785;0.78904;0.77869;0.769355;0.814365562;0.848105527;0.85107468;0.825268447;0.761013333;0.781013333;0.769845959;0.71489898;0.825518964;
669.2;0.82561;0.8202;0.8129;0.805045;0.79829;0.78963;0.78096;0.771965;0.763005;0.75266;0.74221;0.789639106;0.823253963;0.827578128;0.800714112;0.738223333;0.758223333;0.746981715;0.693990326;0.800361309;
669.6;0.80104;0.79551;0.787905;0.779595;0.772285;0.76333;0.754435;0.745165;0.7356;0.72476;0.71449;0.764249736;0.797912713;0.802833203;0.775051649;0.71443;0.73443;0.723114228;0.67277907;0.774185791;
670;0.775945;0.770245;0.762535;0.753565;0.74604;0.7369;0.727615;0.717965;0.70833;0.69688;0.68611;0.738332873;0.772816307;0.776976427;0.749419448;0.690256667;0.710256667;0.698866828;0.650216889;0.747069079;
670.4;0.75007;0.74402;0.735605;0.726545;0.719235;0.709615;0.700065;0.690145;0.68022;0.66876;0.65758;0.711614754;0.746281447;0.750473887;0.722967789;0.665386667;0.685386667;0.673922851;0.627909929;0.719227188;
670.8;0.72315;0.717385;0.708525;0.69926;0.69167;0.681655;0.672035;0.661955;0.65176;0.64012;0.62879;0.684673982;0.719165085;0.72336575;0.695785086;0.64015;0.66015;0.648612295;0.60448084;0.691183936;
671.2;0.69606;0.689935;0.68124;0.67181;0.663735;0.653815;0.64414;0.63386;0.62354;0.61163;0.600415;0.657186284;0.690977536;0.695767399;0.667905814;0.6145;0.6345;0.622888494;0.580820522;0.662745824;
671.6;0.669015;0.66257;0.65366;0.644005;0.636;0.62588;0.61593;0.60554;0.59519;0.58352;0.572045;0.629957667;0.662789986;0.66790705;0.640333375;0.58856;0.60856;0.596874781;0.5574328;0.634327206;
672;0.64167;0.63503;0.62617;0.61623;0.60822;0.597975;0.588025;0.57756;0.56715;0.555275;0.543945;0.602904878;0.634602436;0.639950951;0.612538311;0.562913333;0.582913333;0.571154488;0.533034834;0.605926001;
672.4;0.61386;0.607345;0.59846;0.588815;0.580405;0.570145;0.55998;0.549885;0.539235;0.52734;0.51605;0.575044101;0.606476097;0.612010239;0.584766412;0.537146667;0.557146667;0.545314284;0.509935388;0.57752724;
672.8;0.58623;0.57972;0.57101;0.56087;0.5527;0.542455;0.532575;0.52227;0.511985;0.50016;0.488825;0.547808599;0.573758952;0.584167886;0.557240821;0.511553333;0.531553333;0.5196475;0.485887904;0.549438501;
673.2;0.558475;0.5521;0.543205;0.532925;0.52525;0.51488;0.50502;0.49482;0.4845;0.47282;0.461655;0.520901798;0.546795617;0.556706054;0.530846259;0.486216667;0.506216667;0.49423747;0.461888929;0.521639454;
673.6;0.53129;0.52474;0.516295;0.506495;0.498065;0.48831;0.47837;0.46838;0.458105;0.44675;0.43572;0.494455156;0.519281386;0.529466345;0.503946446;0.461636667;0.481636667;0.469584194;0.439267477;0.493686951;
674;0.505065;0.498585;0.48983;0.480125;0.47221;0.462305;0.45275;0.442675;0.43276;0.42131;0.41036;0.46873463;0.491644733;0.502461665;0.477920552;0.43753;0.45753;0.445404338;0.416487636;0.46716879;
674.4;0.47849;0.47229;0.463615;0.45422;0.446265;0.436705;0.4273;0.417525;0.40759;0.39647;0.386055;0.443501807;0.465691375;0.47575317;0.452457034;0.413473333;0.433473333;0.421274569;0.394613669;0.441214549;
674.8;0.453205;0.447045;0.43849;0.429115;0.42156;0.41194;0.402665;0.393085;0.383605;0.372525;0.362555;0.418398445;0.439982861;0.449973503;0.427348238;0.390343333;0.410343333;0.398071553;0.372176917;0.416008256;
675.2;0.428475;0.42219;0.41431;0.404845;0.39738;0.388325;0.379085;0.369785;0.360315;0.34985;0.339865;0.394402549;0.414764033;0.424891756;0.402757069;0.368383333;0.388383333;0.376038624;0.351397904;0.391754319;
675.6;0.40394;0.398175;0.390375;0.38114;0.37366;0.36488;0.356135;0.347175;0.33796;0.327815;0.317955;0.371316252;0.391871213;0.400474039;0.379852721;0.346406667;0.366406667;0.353989115;0.331196487;0.368170638;
676;0.380855;0.37524;0.36736;0.35861;0.351425;0.342775;0.33432;0.3254;0.31663;0.3069;0.29742;0.34927162;0.368090837;0.376884945;0.357296777;0.325483333;0.345483333;0.332993025;0.311325484;0.345175021;
676.4;0.35795;0.35225;0.34484;0.336455;0.329575;0.321055;0.312875;0.30434;0.29595;0.286515;0.27745;0.327569922;0.345381649;0.354199339;0.333744779;0.305543333;0.325543333;0.312980354;0.292689964;0.323431086;
676.8;0.336385;0.33124;0.323675;0.315555;0.308835;0.30093;0.29292;0.284765;0.276595;0.267375;0.258905;0.307311743;0.323713044;0.33252415;0.313076436;0.286446667;0.306446667;0.293811103;0.274333521;0.302687984;
677.2;0.315695;0.31053;0.30337;0.29549;0.289085;0.28137;0.273695;0.265845;0.258085;0.2493;0.24114;0.287796359;0.303513497;0.311822165;0.293842541;0.267983333;0.287983333;0.275275271;0.257340756;0.282612374;
677.6;0.295765;0.290845;0.283915;0.276445;0.27003;0.262715;0.255465;0.247935;0.240455;0.231955;0.224235;0.269346054;0.283926057;0.291912604;0.274890756;0.25036;0.27036;0.257579524;0.240875191;0.2639598;
678;0.276555;0.27171;0.265275;0.258115;0.252;0.24499;0.238075;0.230745;0.223725;0.215645;0.20818;0.251515208;0.265287384;0.272746601;0.256832903;0.233973333;0.253973333;0.241120529;0.225275084;0.245619023;
678.4;0.25866;0.253835;0.24763;0.240735;0.235085;0.228455;0.221775;0.2148;0.208165;0.20031;0.193285;0.23493797;0.24778111;0.254582159;0.23960451;0.217946667;0.237946667;0.22502162;0.210081996;0.228575513;
678.8;0.241215;0.236845;0.23091;0.224455;0.21876;0.21249;0.206245;0.19953;0.193105;0.185975;0.179195;0.218873372;0.231621473;0.237603755;0.223489786;0.203043333;0.223043333;0.210046129;0.195731796;0.212885067;
679.2;0.225035;0.220805;0.2151;0.20888;0.203705;0.19762;0.191625;0.185425;0.179255;0.172365;0.16602;0.203880432;0.215247597;0.221536016;0.206941393;0.18907;0.20907;0.196000724;0.1824518;0.197723248;
679.6;0.209545;0.20549;0.200225;0.19432;0.189375;0.183555;0.177865;0.171985;0.166105;0.159805;0.153675;0.189467163;0.200403991;0.206302921;0.193033465;0.175726667;0.195726667;0.182585403;0.170074822;0.184056752;
680;0.19517;0.191465;0.18642;0.18067;0.175945;0.170505;0.16523;0.159675;0.154135;0.148025;0.142285;0.176351269;0.186570362;0.191786915;0.179717372;0.163083333;0.183083333;0.169870167;0.157987762;0.170722951;
680.4;0.181415;0.177835;0.17315;0.167785;0.16321;0.158215;0.153;0.14791;0.14273;0.136895;0.131515;0.163402482;0.17295097;0.17814117;0.167105211;0.151556667;0.171556667;0.158271682;0.146968358;0.15862914;
680.8;0.168655;0.165365;0.160785;0.15567;0.15154;0.14663;0.141885;0.137055;0.132005;0.12665;0.12164;0.152006164;0.160494583;0.165290686;0.155125411;0.140596667;0.160596667;0.147239948;0.136538292;0.146656424;
681.2;0.156555;0.153565;0.149035;0.144455;0.14042;0.135945;0.131365;0.12669;0.12213;0.117035;0.11232;0.140699365;0.149323621;0.153519419;0.144436114;0.13049;0.15049;0.137061632;0.126453089;0.135974068;
681.6;0.145325;0.14236;0.138335;0.13394;0.130135;0.125835;0.121755;0.11719;0.112895;0.108245;0.10365;0.130575326;0.13861174;0.142458688;0.133937345;0.120903333;0.140903333;0.127403399;0.117145854;0.12604942;
682;0.134665;0.13188;0.128275;0.123995;0.120405;0.116345;0.112585;0.108235;0.104325;0.099955;0.09565;0.121102117;0.128420151;0.13199342;0.124413814;0.11214;0.13214;0.118568584;0.108529061;0.116480718;
682.4;0.124915;0.122375;0.11882;0.11487;0.11151;0.1078;0.104025;0.100255;0.09655;0.09243;0.088525;0.112540802;0.119391565;0.122206593;0.11590948;0.103636667;0.123636667;0.109993853;0.100646016;0.107355604;
682.8;0.11567;0.113205;0.10982;0.106225;0.103015;0.09952;0.09617;0.092565;0.089055;0.08523;0.08159;0.104837669;0.110730244;0.113155943;0.107358048;0.09592;0.11592;0.102205872;0.093195079;0.099454118;
683.2;0.10711;0.10502;0.101745;0.09845;0.09562;0.092125;0.088975;0.08551;0.08239;0.07878;0.07529;0.096689221;0.102466793;0.104778988;0.099767118;0.088583333;0.108583333;0.094797975;0.086335686;0.092047506;
683.6;0.099065;0.097085;0.09397;0.090955;0.088305;0.08504;0.082205;0.07917;0.0759;0.072615;0.069335;0.089717716;0.094968476;0.096872843;0.093089065;0.08197;0.10197;0.088113494;0.080066526;0.084686443;
684;0.091575;0.08956;0.08681;0.084065;0.081435;0.07856;0.075855;0.072905;0.06996;0.066865;0.06402;0.082987536;0.088112873;0.089638662;0.086345497;0.075816667;0.095816667;0.081889097;0.073505999;0.078559924;
684.4;0.08478;0.08299;0.08034;0.07775;0.075265;0.072565;0.07007;0.06739;0.06471;0.06189;0.059045;0.076811775;0.082114219;0.083024359;0.080048235;0.070226667;0.090226667;0.076228116;0.068419758;0.072608855;
684.8;0.078565;0.07697;0.07451;0.071995;0.069835;0.067255;0.06503;0.0623;0.05984;0.05737;0.05463;0.07114713;0.075656485;0.076863512;0.074061753;0.064746667;0.084746667;0.070677217;0.063342618;0.066434233;
685.2;0.07269;0.070915;0.06874;0.066465;0.064415;0.062055;0.05994;0.05748;0.055325;0.05287;0.050375;0.065696418;0.070147518;0.071020275;0.069304467;0.06003;0.08003;0.065889736;0.058420454;0.061640352;
685.6;0.067275;0.06565;0.063695;0.061675;0.059655;0.057355;0.05556;0.053105;0.05098;0.048835;0.04671;0.060809922;0.06503642;0.065719369;0.064297444;0.055523333;0.075523333;0.061312336;0.05402022;0.057534975;
686;0.062365;0.06091;0.05907;0.05706;0.055285;0.05327;0.051425;0.04929;0.04733;0.045345;0.04328;0.056464838;0.060598641;0.060742709;0.059895937;0.051443333;0.071443333;0.057161686;0.050418776;0.052621018;
686.4;0.05751;0.05625;0.0545;0.052585;0.050925;0.048975;0.04734;0.04525;0.043525;0.041795;0.039915;0.052523597;0.056007835;0.05625495;0.055882318;0.047446667;0.067446667;0.053094451;0.046307445;0.048421095;
686.8;0.05317;0.052085;0.05023;0.04844;0.047105;0.045295;0.04392;0.04181;0.040255;0.03865;0.03677;0.048396121;0.051876109;0.051978514;0.0519187;0.043816667;0.063816667;0.049393965;0.043368469;0.045244668;
687.2;0.04938;0.048505;0.046745;0.04517;0.04369;0.04224;0.04078;0.038925;0.037425;0.03591;0.03435;0.045033786;0.048417702;0.04811557;0.048319027;0.04089;0.06089;0.046396895;0.040057261;0.041991196;
687.6;0.04571;0.04475;0.04343;0.042005;0.040485;0.03923;0.03783;0.03611;0.03462;0.033275;0.031815;0.041714908;0.045112322;0.044509729;0.045313814;0.03759;0.05759;0.043026574;0.037306561;0.038573918;
688;0.04242;0.04169;0.04025;0.038985;0.037405;0.03629;0.03514;0.033565;0.032255;0.031015;0.029555;0.038680513;0.041990574;0.041353668;0.042139391;0.034966667;0.054966667;0.040333;0.034504648;0.035648057;
688.4;0.039385;0.0385;0.037315;0.036275;0.034695;0.033555;0.03251;0.031315;0.02996;0.02858;0.0273;0.035999764;0.03923609;0.038321593;0.039407859;0.032393333;0.052393333;0.037689508;0.032165316;0.032605026;
688.8;0.036505;0.03576;0.034625;0.033565;0.032375;0.03121;0.030215;0.028915;0.027825;0.026615;0.025415;0.033195828;0.036175552;0.035465626;0.03668159;0.029916667;0.049916667;0.035142765;0.029677162;0.031382282;
689.2;0.033905;0.03324;0.032035;0.031045;0.029905;0.028995;0.027975;0.02686;0.02569;0.024635;0.02371;0.031333016;0.03433923;0.032885676;0.034739517;0.027893333;0.047893333;0.033049436;0.027505896;0.028463375;
689.6;0.031115;0.03066;0.02943;0.02882;0.02772;0.026705;0.025995;0.024835;0.023765;0.02274;0.021825;0.028694503;0.031952011;0.030479305;0.032637181;0.025793333;0.045793333;0.030879522;0.026133226;0.026372763;
690;0.029105;0.02851;0.02742;0.026795;0.025635;0.02489;0.024165;0.023015;0.022095;0.021095;0.02028;0.026571848;0.029809635;0.028286489;0.030516955;0.023976667;0.043976667;0.028993022;0.024458886;0.024693515;
690.4;0.02708;0.026645;0.02563;0.02494;0.023965;0.02306;0.022575;0.02145;0.02064;0.01982;0.019085;0.024907667;0.028126339;0.026076801;0.029220398;0.022296667;0.042296667;0.027243269;0.022169307;0.02309217;
690.8;0.025075;0.024805;0.023835;0.023145;0.022285;0.021525;0.020955;0.020015;0.01927;0.0185;0.017605;0.023072094;0.026351227;0.024255976;0.027103852;0.020836667;0.040836667;0.025713598;0.021065473;0.021484227;
691.2;0.023545;0.023145;0.02216;0.021635;0.020745;0.02018;0.01955;0.018605;0.01813;0.017185;0.01643;0.021549312;0.024331273;0.022628215;0.025242571;0.019356667;0.039356667;0.024164007;0.01971407;0.019744293;
691.6;0.021685;0.02146;0.020355;0.02016;0.019165;0.018615;0.018105;0.01734;0.01669;0.015935;0.01519;0.020171139;0.022862215;0.021085426;0.023919167;0.01808;0.03808;0.02281783;0.018354909;0.018131451;
692;0.02003;0.01974;0.01915;0.01862;0.017885;0.017145;0.016885;0.01615;0.015505;0.014875;0.01423;0.018824184;0.021791027;0.019560739;0.022801554;0.01662;0.03662;0.0212884;0.017048389;0.017560942;
692.4;0.018715;0.01858;0.017755;0.01732;0.016535;0.01607;0.01584;0.015015;0.014505;0.013935;0.01326;0.017762476;0.020352574;0.018254739;0.021298162;0.015563333;0.035563333;0.020162383;0.016191021;0.016023565;
692.8;0.017345;0.01729;0.016615;0.01624;0.015445;0.014915;0.01471;0.013955;0.013615;0.01292;0.012365;0.016420111;0.019005937;0.017006263;0.019961604;0.014496667;0.034496667;0.019026447;0.015011457;0.015009599;
693.2;0.016255;0.01612;0.0154;0.01496;0.01435;0.01395;0.013685;0.012955;0.012745;0.012205;0.011605;0.015555349;0.018179592;0.015809888;0.018990838;0.01327;0.03327;0.017730591;0.014365757;0.01366353;
693.6;0.01534;0.015005;0.014475;0.014005;0.01344;0.013055;0.013045;0.01223;0.0118;0.011375;0.010975;0.014675743;0.017292036;0.014748896;0.01841874;0.01272;0.03272;0.017111481;0.013188747;0.013015081;
694;0.014035;0.013885;0.01328;0.01306;0.01238;0.01215;0.0119;0.01124;0.0108;0.010585;0.010145;0.013783588;0.016159638;0.013776351;0.017494544;0.011703333;0.031703333;0.016025783;0.012523802;0.012206387;
694.4;0.01328;0.01325;0.0124;0.01233;0.01168;0.01146;0.01135;0.01067;0.010335;0.010125;0.009575;0.012732743;0.014598764;0.012809002;0.015959306;0.011026667;0.031026667;0.015280166;0.011677526;0.011797873;
694.8;0.01267;0.01261;0.01191;0.011695;0.01102;0.010885;0.010705;0.010255;0.009855;0.009525;0.009205;0.01200341;0.01429271;0.011973045;0.015646944;0.010363333;0.030363333;0.014547961;0.011236194;0.010586058;
695.2;0.011675;0.011635;0.01101;0.01081;0.01039;0.01011;0.009925;0.00936;0.009125;0.008905;0.0086;0.011510507;0.013711208;0.011159112;0.014293289;0.00963;0.02963;0.013745836;0.010392261;0.010154445;
695.6;0.01095;0.01078;0.01029;0.01008;0.00963;0.00938;0.009425;0.008815;0.008565;0.00833;0.007915;0.010438849;0.012946073;0.010496093;0.013900136;0.00889;0.02889;0.012937123;0.009409865;0.009765071;
696;0.01038;0.010525;0.009795;0.00969;0.009;0.0089;0.00899;0.00843;0.008365;0.008075;0.00787;0.009626882;0.012058517;0.009755544;0.013167775;0.008476667;0.028476667;0.012455155;0.009487627;0.009098835;
696.4;0.009735;0.009545;0.009185;0.009005;0.008485;0.008455;0.00819;0.007945;0.00761;0.007435;0.007095;0.009292364;0.011599437;0.009085792;0.012399634;0.008043333;0.028043333;0.011953266;0.008817335;0.008716465;
696.8;0.008945;0.008935;0.00842;0.008555;0.007935;0.0079;0.007775;0.007475;0.00722;0.006905;0.006615;0.009189069;0.010895513;0.008558346;0.011709911;0.007296667;0.027296667;0.011138123;0.008086519;0.007585693;
697.2;0.00815;0.008135;0.007645;0.00767;0.007325;0.00708;0.00702;0.006755;0.00644;0.00636;0.00606;0.008531354;0.010344617;0.00823297;0.01128334;0.006833333;0.026833333;0.010606392;0.007700683;0.007430211;
697.6;0.007805;0.007875;0.007275;0.00724;0.00691;0.00682;0.00686;0.00636;0.006285;0.00609;0.00582;0.007835383;0.010069168;0.007685688;0.010820979;0.00637;0.02637;0.010074739;0.007342455;0.007641952;
698;0.00748;0.00762;0.00721;0.00728;0.00675;0.00661;0.00667;0.00634;0.00618;0.00583;0.00575;0.00752244;0.009059191;0.007111899;0.010229145;0.005983333;0.025983333;0.009619831;0.0071247;0.006999511;
698.4;0.006865;0.00702;0.006565;0.00667;0.006105;0.006115;0.006145;0.005855;0.005595;0.005425;0.005265;0.006896555;0.008691926;0.006739486;0.009600477;0.005593333;0.025593333;0.009161668;0.006244739;0.006719785;
698.8;0.00648;0.006585;0.0062;0.006135;0.005805;0.00569;0.005845;0.00541;0.00529;0.00513;0.00484;0.006761583;0.008538899;0.006314378;0.009322324;0.005416667;0.025416667;0.008916917;0.005717108;0.006408047;
699.2;0.005915;0.00604;0.00582;0.005725;0.00559;0.00532;0.005415;0.005115;0.00496;0.004815;0.004675;0.00653097;0.008447083;0.005990125;0.009179962;0.00509;0.02509;0.008522243;0.005877843;0.005843331;
699.6;0.005975;0.006015;0.005725;0.005725;0.005445;0.00523;0.005365;0.00505;0.00477;0.00465;0.004735;0.005600559;0.007834976;0.005656057;0.008748128;0.004706667;0.024706667;0.00807098;0.005540396;0.005733664;
700;0.005275;0.005495;0.00502;0.005005;0.004875;0.004565;0.004605;0.004485;0.00439;0.00411;0.004055;0.005456865;0.007039236;0.005283584;0.008387073;0.0045;0.0245;0.007796462;0.005421862;0.005480426;
700.4;0.004975;0.005085;0.0048;0.00486;0.00445;0.004365;0.004415;0.004295;0.004215;0.00393;0.00373;0.005143922;0.006671972;0.004940613;0.007727877;0.004096667;0.024096667;0.007325354;0.005120277;0.004911023;
700.8;0.00461;0.004905;0.004615;0.004585;0.004375;0.004275;0.00438;0.004205;0.003975;0.00377;0.003555;0.004957687;0.006457734;0.004541383;0.007421044;0.00402;0.02402;0.007180991;0.00507508;0.005064804;
701.2;0.00451;0.004575;0.004225;0.00426;0.004105;0.00394;0.00413;0.0038;0.003765;0.00361;0.00365;0.004458815;0.006274102;0.004246263;0.007513669;0.003596667;0.023596667;0.006690038;0.005177685;0.004375539;
701.6;0.00429;0.00441;0.004125;0.004135;0.00388;0.00386;0.003815;0.003565;0.003565;0.003415;0.003295;0.004361184;0.006274102;0.004001823;0.006885001;0.003516667;0.023516667;0.006542495;0.004757467;0.004355245;
702;0.003975;0.004135;0.00368;0.003845;0.00355;0.00348;0.00368;0.003235;0.003325;0.00322;0.003015;0.00427916;0.005906837;0.003905726;0.006667903;0.003393333;0.023393333;0.006351696;0.004410756;0.004074936;
702.4;0.003965;0.00402;0.00364;0.00359;0.003375;0.00333;0.003565;0.003315;0.00344;0.003215;0.002845;0.004107616;0.005845626;0.003656696;0.00651764;0.003093333;0.023093333;0.005984308;0.004213829;0.003718499;
702.8;0.003305;0.003695;0.003175;0.003315;0.00313;0.003135;0.003335;0.003005;0.00291;0.00272;0.00257;0.003706041;0.005080492;0.003327486;0.005961861;0.00275;0.02275;0.005573663;0.003918024;0.003943256;
703.2;0.00351;0.003635;0.00333;0.00339;0.003185;0.003225;0.003475;0.003115;0.00307;0.00301;0.00272;0.003592942;0.005111098;0.003120099;0.005573708;0.002763333;0.022763333;0.00551976;0.004064286;0.003509555;
703.6;0.00332;0.0035;0.00317;0.003145;0.003045;0.0029;0.00297;0.002805;0.002845;0.002735;0.002565;0.003257423;0.004866255;0.003088833;0.005253721;0.00257;0.02257;0.005259268;0.003642574;0.002855298;
704;0.00317;0.0032;0.00303;0.003115;0.0028;0.00282;0.003005;0.002645;0.00265;0.00262;0.002395;0.003136267;0.004468385;0.002948915;0.004718206;0.002423333;0.022423333;0.005045519;0.003573014;0.00293789;
704.4;0.00272;0.002895;0.002575;0.002725;0.00246;0.002455;0.00264;0.00241;0.002405;0.002265;0.00207;0.002891872;0.00410112;0.002650519;0.004681096;0.00243;0.02243;0.004985179;0.003221677;0.002842949;
704.8;0.00264;0.00288;0.002515;0.00263;0.00251;0.002515;0.0026;0.002415;0.00231;0.002285;0.00209;0.002917872;0.003917488;0.002653571;0.004512415;0.00226;0.02226;0.004748249;0.003229831;0.003203795;
705.2;0.00254;0.00261;0.00238;0.00255;0.00242;0.00223;0.002415;0.002235;0.002275;0.002075;0.002105;0.002730963;0.003764461;0.002293675;0.004562679;0.00203;0.02203;0.004451394;0.003204147;0.00298969;
705.6;0.002305;0.002555;0.00224;0.002155;0.002055;0.002005;0.002205;0.00208;0.00198;0.002015;0.001785;0.00258911;0.003427802;0.002046866;0.003982956;0.001796667;0.021796667;0.004151282;0.002606807;0.002555875;
706;0.002225;0.002405;0.00222;0.002435;0.002045;0.002015;0.00235;0.001925;0.001985;0.00206;0.0018;0.002702932;0.003182959;0.001986433;0.003998999;0.001896667;0.021896667;0.004184579;0.002435738;0.002456534;
706.4;0.00205;0.002385;0.002025;0.002105;0.001835;0.00201;0.002045;0.001945;0.001845;0.001885;0.00163;0.002545204;0.003335986;0.001931771;0.003851901;0.001643333;0.021643333;0.003864618;0.002873083;0.002654256;
706.8;0.00197;0.002095;0.001825;0.00214;0.00188;0.00177;0.002065;0.001935;0.00182;0.00176;0.001585;0.002097908;0.003182959;0.001862672;0.003831638;0.00177;0.02177;0.003924733;0.002503155;0.002219273;
707.2;0.00191;0.001935;0.001735;0.001845;0.001605;0.00174;0.001815;0.00162;0.001725;0.00165;0.00136;0.001873188;0.003213564;0.001728528;0.003555332;0.001386667;0.021386667;0.003474923;0.002184588;0.002050149;
707.6;0.001785;0.002185;0.001845;0.001885;0.001635;0.00177;0.00195;0.00171;0.001645;0.00169;0.001505;0.001840982;0.002693273;0.001582631;0.002979816;0.001513333;0.021513333;0.003535188;0.002289719;0.002315674;
708;0.001475;0.001655;0.001505;0.001425;0.001465;0.00137;0.001585;0.001315;0.00138;0.00135;0.001245;0.00197891;0.002632062;0.001530001;0.002977179;0.001303333;0.021303333;0.003258861;0.00181759;0.002062233;
708.4;0.001605;0.001595;0.0015;0.001625;0.001395;0.001365;0.00154;0.001335;0.0014;0.001385;0.00122;0.00164938;0.002876905;0.001444022;0.003132179;0.00118;0.02118;0.003069277;0.002173486;0.00182897;
